Gene ID,Gene Name,Pos.,Count (COLD1),Count (COLD2),Count (COLD3),Count (COLD4),Count (RT1),Count (RT2),Count (RT3),Count (RT4),Count (RT5)
ENSMUSG00000106522,Gm42871,5[-]128774525-128775550,0,0,0,0,0,0,0,0,0
ENSMUSG00000106523,Gm44497,4[+]67633153-67633229,0,0,0,0,0,0,0,0,0
ENSMUSG00000064181,Rab3ip,10[-]116905784-116950769,858,1803,946,853,861,394,607,410,824
ENSMUSG00000106528,Gm42841,3[-]56128596-56130527,0,0,0,0,0,0,0,0,0
ENSMUSG00000106737,Gm42962,6[-]38917098-38984325,0,0,0,0,0,0,0,0,0
ENSMUSG00000061292,Cyp3a59,5[+]146079257-146113287,0,0,0,0,0,0,0,56,0
ENSMUSG00000018001,Cyth3,5[+]143622447-143710250,1220,2383,626,843,827,534,1516,503,1148
ENSMUSG00000061296,Vmn1r210,13[-]22827194-22828114,0,0,0,0,0,0,0,0,0
ENSMUSG00000061295,Olfr1261,2[+]89991221-89996189,0,0,0,0,0,0,0,0,0
ENSMUSG00000061298,Agbl4,4[+]110397661-111664324,0,0,0,0,0,0,0,0,0
ENSMUSG00000018008,Cyth4,15[+]78597047-78622019,5108,9159,4571,708,8688,2730,2213,2432,3519
ENSMUSG00000065582,Mir194-2,19[+]6264643-6264728,0,0,0,0,0,0,0,0,0
ENSMUSG00000065583,Mir218-2,11[+]35616816-35616925,0,0,0,0,0,0,0,1,0
ENSMUSG00000065580,Mir15b,3[+]69009772-69009835,0,0,0,1,0,0,0,0,0
ENSMUSG00000065581,Mir194-1,1[+]185313319-185313385,0,4,0,3,1,0,0,0,1
ENSMUSG00000065586,Mir96,6[-]30169446-30169551,0,0,0,0,0,0,0,0,0
ENSMUSG00000065587,Mir34c,9[-]51103034-51103110,0,0,0,0,0,0,0,0,0
ENSMUSG00000065585,Mir211,7[+]64205806-64205911,0,0,0,0,0,0,0,0,0
ENSMUSG00000065589,Mir301,11[+]87113004-87113089,0,0,0,0,0,0,0,0,0
ENSMUSG00000088500,Gm24419,4[-]18730217-18730548,0,0,0,0,0,0,0,0,0
ENSMUSG00000013921,Clip3,7[+]30291728-30308367,511,930,460,286,603,433,563,523,350
ENSMUSG00000025722,Wdr73,7[-]80890723-80901269,1066,801,314,358,266,259,511,390,411
ENSMUSG00000062758,Gm16477,7[-]131614188-131614988,1033,2109,910,216,1426,683,526,205,406
ENSMUSG00000110032,Gm8436,8[-]40789057-40790136,0,0,0,0,0,0,0,0,0
ENSMUSG00000048939,Atp13a5,16[-]29231851-29378732,0,0,0,0,0,0,0,0,0
ENSMUSG00000062753,AI413582,17[-]27563575-27565749,814,2033,1370,165,2106,1326,659,721,334
ENSMUSG00000062751,Prss1,6[+]41458932-41463786,0,0,0,0,0,0,0,0,0
ENSMUSG00000062757,Olfr1206,2[+]88863231-88867753,0,0,0,0,0,0,0,0,0
ENSMUSG00000098373,Gm27679,9[-]3263442-3263525,0,0,0,0,0,0,0,0,0
ENSMUSG00000099219,Gm27680,5[-]111330473-111330632,0,2,1,0,0,1,0,0,2
ENSMUSG00000099218,Mir5124b,14[+]11282477-11282561,0,0,0,0,0,0,0,0,0
ENSMUSG00000099215,Gm27682,12[-]15020535-15020644,0,0,0,0,0,0,0,0,0
ENSMUSG00000099214,Mir6365,16[-]13471080-13471180,0,0,0,0,0,0,0,0,1
ENSMUSG00000099216,Obox8,7[-]14331436-14333557,0,0,0,0,0,0,0,0,0
ENSMUSG00000099211,Gm27684,7[+]115172273-115172352,1,2,1,1,1,1,1,1,8
ENSMUSG00000099210,Mir7051,7[+]43457497-43457569,3,3,1,3,1,1,3,2,3
ENSMUSG00000099213,Gm27686,9[-]52103689-52103779,0,0,0,0,0,0,0,0,0
ENSMUSG00000099212,Mir7033,5[-]135383730-135383810,0,0,0,0,0,0,0,0,0
ENSMUSG00000017204,Gsdma,11[+]98664351-98677708,0,0,0,0,0,0,0,0,0
ENSMUSG00000089179,Gm22428,8[-]91061265-91061396,0,0,0,0,0,0,0,0,0
ENSMUSG00000061126,Cyp4f39,17[+]32468462-32492479,3,15,15,15,8,65,32,0,17
ENSMUSG00000028536,2610528J11Rik,4[+]118526999-118530228,0,0,0,0,0,0,0,6,0
ENSMUSG00000089178,Gm22429,16[-]65170041-65170170,0,0,0,0,0,0,0,0,0
ENSMUSG00000113911,AC192616.8,13[-]65396555-65397678,0,0,0,0,0,0,0,0,0
ENSMUSG00000108584,Gm45216,6[+]91522409-91532379,46,2,1,86,0,0,40,74,104
ENSMUSG00000093740,Gm18417,17[-]55850482-55851129,0,0,0,0,0,0,0,0,2
ENSMUSG00000108586,Gm44976,7[-]56838001-56838261,0,0,0,0,0,0,0,0,0
ENSMUSG00000108587,Gm45214,7[-]65212814-65213429,0,0,0,0,0,0,0,0,0
ENSMUSG00000093745,Gm24420,9[-]42520773-42520831,0,1,0,0,1,0,0,0,0
ENSMUSG00000093744,Gm20675,14[-]67232437-67233129,8,22,8,5,5,11,16,3,8
ENSMUSG00000093747,Gm20673,6[+]58461107-58461536,0,0,1,0,0,0,0,0,0
ENSMUSG00000093746,Mir5622,2[+]152865067-152865126,0,0,0,0,0,0,0,0,0
ENSMUSG00000093749,4921523L03Rik,9[-]107991684-107995656,0,0,0,2,0,0,0,0,2
ENSMUSG00000093748,Gm19031,5[+]48665905-48667269,0,0,0,0,0,0,0,0,0
ENSMUSG00000108588,Gm44814,7[+]43715990-43716423,0,0,0,0,0,0,0,0,0
ENSMUSG00000108589,Gm45225,7[+]25981502-25988460,0,0,0,0,0,0,0,0,0
ENSMUSG00000100209,Gm28793,2[-]74696768-74697586,7,2,0,0,0,0,0,0,4
ENSMUSG00000060450,Rnf14,18[+]38296635-38317847,1949,917,212,3193,232,261,1172,1125,3060
ENSMUSG00000077700,Gm24069,12[+]39461530-39461656,0,0,0,0,0,0,0,0,0
ENSMUSG00000071770,Rhox4e,X[+]37557412-37562283,0,0,0,0,0,0,0,0,0
ENSMUSG00000100202,Gm29389,1[-]58625214-58625565,0,0,0,0,0,0,0,0,0
ENSMUSG00000100201,Gm29093,10[-]80587965-80589790,28,20,8,9,13,3,14,4,39
ENSMUSG00000100200,H2al1m,X[+]9283764-9284298,2,9,9,0,8,0,0,3,2
ENSMUSG00000100207,Gm28203,Y[-]55943933-55944627,0,0,0,0,0,0,0,0,0
ENSMUSG00000100206,Gm28681,Y[-]49697224-49700566,0,1,0,0,0,0,0,0,0
ENSMUSG00000100205,Gm4850,1[+]31267326-31267884,0,0,0,0,0,0,0,0,0
ENSMUSG00000100204,Gm4849,1[+]19330939-19333184,0,0,0,0,0,0,1,0,0
ENSMUSG00000089171,Gm22430,X[+]104616865-104616971,0,0,0,0,0,0,0,0,0
ENSMUSG00000054181,A930012O16Rik,2[-]57236227-57238508,32,101,79,128,68,159,205,92,156
ENSMUSG00000033557,Fam20b,1[-]156678532-156719086,1143,1714,509,2199,763,446,1394,793,2502
ENSMUSG00000033554,Dph5,3[+]115887837-115934361,387,576,103,324,266,82,305,409,580
ENSMUSG00000036707,Cab39,1[+]85793441-85851576,3442,5659,1120,4114,2106,803,2518,2291,5245
ENSMUSG00000091426,Gm17228,17[-]63346920-63347410,0,1,1,2,1,3,1,1,1
ENSMUSG00000091425,Gm17118,9[-]107443950-107445031,0,0,0,0,0,0,0,0,0
ENSMUSG00000091422,Gm6455,5[+]10865029-10870808,0,2,0,0,0,0,0,0,0
ENSMUSG00000091423,Gm17509,13[-]117218701-117221075,11,8,11,0,9,0,0,0,24
ENSMUSG00000091421,Gm4202,3[+]92689426-92690158,128,47,26,26,26,9,147,12,57
ENSMUSG00000108058,Olfr451-ps1,6[+]42800743-42801678,0,0,0,0,0,0,0,0,0
ENSMUSG00000108059,Gm44369,6[+]86591430-86593604,0,6,0,1,0,0,0,0,14
ENSMUSG00000108056,Gm43941,6[+]100960989-100962660,0,0,0,0,0,0,0,0,0
ENSMUSG00000108057,Gm44234,6[-]77323906-77324805,0,0,0,0,0,0,0,0,0
ENSMUSG00000108054,Gm44149,6[+]131071820-131072045,0,0,0,0,0,0,0,0,0
ENSMUSG00000108055,Gm43876,6[+]45529083-45532311,0,0,0,0,0,0,0,0,0
ENSMUSG00000108052,Gm8479,6[+]65328105-65329174,0,0,0,0,0,0,0,0,0
ENSMUSG00000108053,Gm43890,6[-]83314145-83316943,2,1,0,0,2,1,1,0,5
ENSMUSG00000108050,Gm44472,6[+]12917525-12918467,0,0,0,0,0,0,0,0,0
ENSMUSG00000060985,Tdrd5,1[-]156255296-156303664,0,0,0,0,0,0,0,6,6
ENSMUSG00000049307,Fut4,9[-]14748320-14752393,105,118,100,37,163,19,39,32,217
ENSMUSG00000049305,Ccdc71,9[+]108460527-108465938,1987,750,551,788,503,2150,1479,643,1227
ENSMUSG00000060981,Hist1h4h,13[+]23531050-23531522,643,1885,2057,719,955,3442,893,616,264
ENSMUSG00000049303,Syt12,19[-]4445908-4477447,2602,10054,3079,2108,1349,6343,1899,379,1104
ENSMUSG00000049300,Prmt6,3[-]110246109-110250998,443,800,570,372,471,345,321,276,687
ENSMUSG00000060989,Gm11847,4[+]12232833-12233951,55,17,2,21,7,2,41,11,43
ENSMUSG00000060988,Galnt13,2[+]54436317-55118309,0,0,0,2,0,0,0,0,0
ENSMUSG00000037071,Scd1,19[-]44394451-44407709,692914,490426,357703,1800847,105011,148117,959111,193594,525920
ENSMUSG00000037070,Rbmxl1,8[-]78505271-78508898,1482,1889,641,658,1221,344,1217,555,1369
ENSMUSG00000097112,Gm26727,2[-]67432816-67433181,0,0,0,0,0,0,0,0,0
ENSMUSG00000097113,Gm19705,1[+]136670769-136690804,8,26,3,54,18,8,48,78,92
ENSMUSG00000037075,Rnf139,15[+]58889229-58902390,333,397,218,1120,198,205,1055,401,1719
ENSMUSG00000097115,1810019N24Rik,7[-]12948592-12961768,9,26,7,4,12,6,9,4,9
ENSMUSG00000097116,Gm26729,7[+]75784032-75784383,0,0,0,0,0,0,0,0,0
ENSMUSG00000097117,Gm26730,11[+]116306864-116309510,0,0,0,0,0,0,0,0,0
ENSMUSG00000097118,Gm17514,13[-]66183079-66203636,0,0,0,0,0,0,0,0,0
ENSMUSG00000097119,B230354K17Rik,17[+]45433852-45442544,159,117,47,383,72,67,412,238,657
ENSMUSG00000112309,AC166359.1,10[-]62858124-62859994,0,0,0,0,0,0,0,1,1
ENSMUSG00000112308,AC160138.1,12[-]3367248-3404066,21,9,0,2,1,0,12,0,28
ENSMUSG00000112305,AC159709.2,10[+]122199150-122199498,0,0,0,0,0,0,0,0,0
ENSMUSG00000112304,AC158633.1,10[+]99759506-99830562,0,0,0,0,0,0,0,0,0
ENSMUSG00000112307,AC112274.1,10[-]9482929-9487202,0,0,0,1,0,0,0,0,0
ENSMUSG00000112306,AC142499.1,10[+]75875431-75875804,0,0,0,0,0,0,0,0,0
ENSMUSG00000112301,AC153497.1,10[+]115315646-115316374,18,43,15,20,19,9,17,2,15
ENSMUSG00000112300,AC160405.1,10[-]78264531-78266075,25,34,23,14,40,19,42,12,23
ENSMUSG00000112303,AC155929.3,10[+]9596472-9599423,0,0,0,0,0,0,0,0,0
ENSMUSG00000112302,AC148324.1,12[-]78222286-78226525,172,579,383,255,335,413,235,152,328
ENSMUSG00000031958,Ldhd,8[-]111623785-111630374,1462,3506,2329,989,1479,2825,2716,811,770
ENSMUSG00000031959,Wdr59,8[-]111448797-111522092,528,817,228,264,423,234,304,179,567
ENSMUSG00000018914,Il3,11[-]54265303-54267277,0,0,0,0,0,0,0,0,0
ENSMUSG00000018916,Csf2,11[-]54247271-54249667,0,17,0,0,10,0,0,0,0
ENSMUSG00000018919,Tm4sf5,11[+]70505244-70511178,42,49,16,4,61,11,18,15,39
ENSMUSG00000031951,Tmem231,8[-]111912011-111933881,113,219,76,95,89,96,230,63,158
ENSMUSG00000031952,Chst5,8[-]111889136-111910447,0,0,6,0,0,0,0,0,0
ENSMUSG00000031953,Tmem170,8[-]111863038-111876750,149,86,32,281,45,36,250,90,409
ENSMUSG00000031954,Cfdp1,8[-]111768491-111854291,1247,697,341,1855,418,257,2147,1895,2390
ENSMUSG00000031955,Bcar1,8[-]111710474-111743809,1623,5069,2832,1057,1877,3655,1026,579,1098
ENSMUSG00000031957,Ctrb1,8[-]111686519-111691010,0,0,0,0,0,0,0,0,0
ENSMUSG00000105189,Gm7774,5[-]126025941-126026473,1,1,2,0,2,2,1,0,0
ENSMUSG00000105188,Gm8190,5[-]108154245-108154830,0,0,0,0,0,0,0,0,0
ENSMUSG00000072511,Hhla1,15[-]65922443-65976804,0,0,0,0,0,0,0,0,0
ENSMUSG00000105186,Gm43778,5[+]55652949-55653147,4,11,9,1,10,5,4,12,8
ENSMUSG00000105185,4930519H02Rik,5[-]15863928-15883829,0,0,0,0,0,0,0,0,0
ENSMUSG00000105184,Gm42537,5[+]48211672-48214245,0,0,0,0,0,0,0,0,0
ENSMUSG00000105183,Gm42564,5[-]64635361-64637388,0,0,0,0,0,0,0,0,0
ENSMUSG00000105182,Mir669a-9,2[+]10494028-10494114,0,0,0,0,0,0,0,0,0
ENSMUSG00000105181,Gm19620,5[-]100513187-100513620,1,1,0,1,1,1,2,1,1
ENSMUSG00000105180,Gm4863,3[-]140116655-140118035,0,0,0,0,0,0,0,0,0
ENSMUSG00000030399,Ckm,7[+]19404776-19422841,86,172,37,10404,1030,97123,3402,98,15
ENSMUSG00000032360,Hcrtr2,9[-]76225880-76323856,16,10,10,0,10,0,2,11,37
ENSMUSG00000030393,Zik1,7[-]10487229-10495394,13,0,4,71,4,0,14,30,56
ENSMUSG00000030397,Mark4,7[-]19424775-19458821,1083,3938,2429,1079,1505,2425,1485,314,1230
ENSMUSG00000104580,Gm42620,5[-]103513445-103533021,0,0,0,0,0,0,0,0,0
ENSMUSG00000104581,Gm42497,5[-]128239382-128241339,0,0,0,0,0,0,0,0,2
ENSMUSG00000104582,Mir380,12[+]109711803-109711863,0,0,0,0,0,0,0,0,0
ENSMUSG00000104583,Gm42701,3[-]104144199-104145855,0,0,0,0,0,0,0,0,0
ENSMUSG00000104584,Rpl18a-ps3,6[-]67748560-67748730,0,0,0,0,0,0,0,0,0
ENSMUSG00000104585,4921511C10Rik,3[+]79212919-79253913,10,4,2,0,2,0,0,2,0
ENSMUSG00000104586,4921539H07Rik,3[+]58117053-58167616,0,0,0,0,0,0,0,0,0
ENSMUSG00000104587,Gm43161,5[+]28577273-28578960,0,0,0,0,0,0,0,0,0
ENSMUSG00000104588,Gm43666,3[-]33703355-33759616,0,0,0,0,0,0,0,0,0
ENSMUSG00000104589,Gm44311,9[+]42442852-42442920,0,0,0,0,0,0,0,0,0
ENSMUSG00000068180,AY512915,6[-]95255726-95333993,0,0,0,0,0,0,0,0,0
ENSMUSG00000061669,Rpl34-ps2,13[+]116153781-116154134,25,35,2,0,4,2,10,16,6
ENSMUSG00000080872,Gm11506,11[+]93695082-93695551,0,0,0,0,0,0,0,0,0
ENSMUSG00000063188,Olfr107,17[+]37399226-37407477,0,0,0,0,0,0,0,0,3
ENSMUSG00000111369,AC117245.2,9[+]120004037-120005106,0,0,0,0,0,1,4,0,0
ENSMUSG00000090461,Iltifb,10[-]118289629-118295038,2,0,0,0,0,0,0,0,0
ENSMUSG00000022292,Rrm2b,15[-]37923952-37961318,375,447,79,656,124,43,533,274,1515
ENSMUSG00000090462,1700091H14Rik,14[-]42089750-42095277,0,0,0,0,0,0,0,0,0
ENSMUSG00000022297,Fzd6,15[+]39006280-39038186,199,367,95,465,168,110,292,97,335
ENSMUSG00000022296,Baalc,15[+]38933142-38949405,0,0,2,0,0,0,0,0,0
ENSMUSG00000022295,Atp6v1c1,15[+]38661904-38692443,1553,1966,909,2480,807,841,1842,1309,2353
ENSMUSG00000090466,Gm17043,12[-]103786113-103804362,0,0,0,0,1,0,0,0,0
ENSMUSG00000090468,Gm2840,5[+]96173940-96174350,0,2,1,1,0,1,2,0,1
ENSMUSG00000022299,Slc25a32,15[-]39094191-39112716,186,151,116,700,45,39,218,152,747
ENSMUSG00000026999,Nup35,2[+]80617236-80658906,426,220,70,346,63,67,441,190,688
ENSMUSG00000026994,Galnt3,2[-]66082766-66124994,6,8,4,2,12,0,0,2,14
ENSMUSG00000026991,Pkp4,2[+]59160850-59355208,1656,2096,754,2416,930,870,2453,1871,2248
ENSMUSG00000056858,Olfr1502,19[+]13861795-13862745,0,0,0,0,0,0,0,0,0
ENSMUSG00000056856,Jakmip3,7[+]139064641-139083976,22,66,14,16,28,48,55,11,25
ENSMUSG00000056854,Pou3f4,X[+]110814280-110817207,0,0,0,0,0,4,0,0,0
ENSMUSG00000056853,Olfr765,10[-]129044817-129049998,0,0,0,0,0,0,0,0,0
ENSMUSG00000025428,Atp5a1,18[+]77773729-77782869,61658,132961,76922,47676,23771,31319,34874,11803,22022
ENSMUSG00000111142,AC115047.2,10[-]49980034-49981881,0,0,0,0,0,0,0,0,0
ENSMUSG00000043024,Gm16433,6[-]108563605-108565588,21,20,6,18,10,5,25,1,40
ENSMUSG00000111141,AC164092.3,9[+]121934080-121935402,0,0,0,0,0,0,0,0,0
ENSMUSG00000111146,AC108846.3,9[-]122435818-122438165,0,0,0,0,0,0,2,0,0
ENSMUSG00000043020,Wdr63,3[-]146040526-146108130,2,0,0,0,0,0,0,0,0
ENSMUSG00000111144,AC159821.1,9[-]63080267-63082973,0,0,0,0,0,0,0,0,0
ENSMUSG00000039543,Cfap70,14[-]20394190-20452226,0,2,0,2,0,0,4,0,0
ENSMUSG00000039542,Ncam1,9[-]49502136-49798925,48,114,39,45,75,102,131,60,63
ENSMUSG00000111148,AC242682.1,9[-]123867809-123868973,0,0,0,1,0,0,0,0,0
ENSMUSG00000111149,AC113059.2,10[-]34230907-34233531,0,0,0,0,0,0,0,0,0
ENSMUSG00000043029,Trpv3,11[+]73267388-73300363,31,55,12,92,14,5,41,24,46
ENSMUSG00000039546,Ajap1,4[-]153373221-153482811,0,6,8,0,0,2,0,0,0
ENSMUSG00000039545,Ppp1r3fos,X[+]7573600-7581015,3,22,4,4,4,0,6,10,18
ENSMUSG00000111459,CT025561.2,9[-]25228444-25229069,0,0,0,1,0,1,1,0,1
ENSMUSG00000082258,Gm15289,13[+]111361676-111361919,0,0,0,0,0,0,0,0,0
ENSMUSG00000028848,Gpn2,4[+]133584362-133591735,731,1769,926,324,926,708,567,505,406
ENSMUSG00000028849,Map7d1,4[-]126232167-126256343,4801,10464,4959,4205,5178,7554,4437,2757,4349
ENSMUSG00000028845,Tekt2,4[-]126322121-126325688,49,177,61,60,75,108,87,16,23
ENSMUSG00000028847,Trappc3,4[+]126262325-126275883,2754,5888,2572,2811,2111,1955,2584,878,2612
ENSMUSG00000028840,Zfp593,4[-]134243289-134245592,394,1036,691,233,891,745,299,356,401
ENSMUSG00000028841,Cnksr1,4[-]134228041-134238399,0,0,4,23,10,96,4,0,0
ENSMUSG00000028842,Ago3,4[-]126331704-126429556,527,411,81,670,163,48,635,292,1337
ENSMUSG00000028843,Sh3bgrl3,4[-]134127406-134128789,13952,28765,11926,2190,24035,8118,5300,11614,8669
ENSMUSG00000034677,Gpr142,11[+]114798924-114806745,0,0,0,0,0,0,0,0,0
ENSMUSG00000034674,Tdg,10[+]82629828-82650799,609,831,381,236,245,147,294,110,344
ENSMUSG00000034675,Dbn1,13[-]55473429-55488111,606,1586,1049,440,691,1526,995,502,494
ENSMUSG00000034673,Pbx2,17[+]34591266-34597400,2097,5043,3112,1584,3404,2867,1831,1258,2276
ENSMUSG00000111451,CT485606.1,9[-]14384361-14385654,0,0,0,0,0,0,0,0,0
ENSMUSG00000043795,Prr33,7[-]142491074-142506771,328,448,267,16,454,343,34,0,392
ENSMUSG00000043794,D830025C05Rik,8[+]25597012-25599207,14,36,31,24,28,28,44,33,63
ENSMUSG00000021670,Hmgcr,13[-]96648967-96670936,823,849,284,382,321,72,449,428,960
ENSMUSG00000021671,Poc5,13[+]96388294-96417737,457,713,272,365,419,219,463,290,621
ENSMUSG00000114011,AC125444.6,1[+]82960286-82960924,0,0,0,0,0,0,0,0,0
ENSMUSG00000111453,CT025680.5,9[+]38868866-38869645,0,0,0,0,0,0,0,0,0
ENSMUSG00000029469,Ift81,5[-]122550204-122614518,96,138,39,404,8,14,430,134,368
ENSMUSG00000114016,AC154552.7,13[+]65289453-65290794,0,0,0,0,0,0,0,0,1
ENSMUSG00000021676,Iqgap2,13[-]95627177-95891922,523,332,80,252,260,73,436,273,964
ENSMUSG00000114014,AC134439.3,13[-]95012681-95023790,8,21,4,7,2,3,12,7,7
ENSMUSG00000021678,F2rl1,13[-]95511732-95525227,360,252,99,48,229,34,70,36,418
ENSMUSG00000029464,Gpn3,5[+]122371876-122382902,683,1754,715,442,947,639,662,319,448
ENSMUSG00000114019,AC154231.4,13[+]93410783-93412957,12,4,0,46,0,0,21,4,30
ENSMUSG00000032633,Flcn,11[-]59791408-59810016,3189,3909,3000,1836,3449,1568,1442,655,2173
ENSMUSG00000029461,Fam168a,7[+]100706635-100841656,792,1092,430,1138,528,283,847,712,789
ENSMUSG00000029463,Fam216a,5[-]122364580-122372364,734,1124,442,471,492,509,683,269,471
ENSMUSG00000029462,Vps29,5[+]122354369-122364984,1407,1696,433,1942,406,252,1750,1181,2122
ENSMUSG00000069118,1700008P02Rik,3[-]6615418-6620443,0,0,0,0,0,0,0,0,0
ENSMUSG00000042772,Smg7,1[-]152836995-152902646,725,637,118,1110,258,101,1888,1067,2705
ENSMUSG00000042770,Hebp1,6[-]135137522-135198022,4245,11050,4171,3766,3949,5470,5117,1201,2890
ENSMUSG00000012640,Zfp715,7[-]43296197-43313294,113,33,13,757,24,0,363,26,1671
ENSMUSG00000069114,Zbtb10,3[+]9250602-9285333,136,131,92,368,100,67,212,199,658
ENSMUSG00000069117,Gm10260,13[-]97760130-97760588,0,0,0,16,0,0,0,0,0
ENSMUSG00000028597,Gpx7,4[-]108400390-108406961,612,1150,605,754,551,1252,1086,506,568
ENSMUSG00000025742,Prps2,X[-]167346322-167382749,264,214,106,334,183,34,243,567,1457
ENSMUSG00000025743,Sdc3,4[+]130792537-130826319,9432,15967,8094,2086,12886,5909,4727,1536,3560
ENSMUSG00000028593,9430007A20Rik,4[+]144519822-144529353,0,0,0,0,0,0,0,0,0
ENSMUSG00000028590,Pramef12os,4[+]144404868-144406301,0,0,0,0,0,0,0,0,0
ENSMUSG00000025747,Tyms,5[-]30058202-30073617,368,380,134,274,223,106,196,246,228
ENSMUSG00000028599,Tnfrsf1b,4[-]145213463-145246870,3223,3937,1653,451,3644,801,1398,723,2356
ENSMUSG00000106810,Gm43600,5[+]148926688-148926910,0,0,0,0,0,0,0,0,0
ENSMUSG00000103528,Gm31571,Y[-]22025164-22051353,0,0,0,0,0,0,0,0,0
ENSMUSG00000049897,Stkld1,2[+]26934047-26953496,14,53,21,22,25,22,26,28,15
ENSMUSG00000074115,Saa1,7[-]46740497-46742980,3,14,13,8,94,8,5,421,0
ENSMUSG00000049892,Rasd1,11[-]59963181-59964944,6434,16777,2416,4782,3775,12322,5610,1208,4176
ENSMUSG00000074111,Mrgpra9,7[-]47234861-47252848,0,0,0,0,0,0,0,0,0
ENSMUSG00000049891,Gm7984,8[+]75398511-75399048,0,2,0,7,0,0,8,5,11
ENSMUSG00000038390,Gpr162,6[-]124858444-124863983,115,325,187,68,286,92,48,32,147
ENSMUSG00000038393,Txnip,3[+]96557957-96561883,22979,26732,3636,14477,7698,4775,36619,11688,17911
ENSMUSG00000038398,Upf3a,8[+]13785615-13799193,1669,2892,1374,1274,1439,1251,1572,843,1549
ENSMUSG00000083336,Olfr1332-ps1,4[+]118854086-118855045,0,0,0,0,0,0,0,0,0
ENSMUSG00000028332,Hemgn,4[-]46393989-46413506,14,21,0,2,13,0,4,0,11
ENSMUSG00000028333,Anp32b,4[+]46450902-46472657,3185,3151,1614,4321,2098,1193,3319,5393,6967
ENSMUSG00000028330,Ncbp1,4[+]46138613-46172403,2687,3132,903,1872,934,367,1795,1155,2250
ENSMUSG00000028331,Trmo,4[-]46376505-46389437,369,627,296,93,511,153,159,134,232
ENSMUSG00000028337,Coro2a,4[-]46536937-46602202,604,803,227,177,605,165,97,301,1118
ENSMUSG00000028334,Nans,4[+]46489248-46503632,1589,2943,1860,701,3523,2079,1014,1053,1143
ENSMUSG00000028339,Col15a1,4[+]47208161-47313167,10172,15353,10185,12289,7033,22415,18961,5221,7711
ENSMUSG00000086879,Gm14012,2[-]128237693-128239643,0,0,0,0,0,0,0,0,0
ENSMUSG00000032096,Arcn1,9[-]44741564-44767845,3241,3195,430,4890,812,357,4112,2542,6194
ENSMUSG00000032097,Ddx6,9[+]44604892-44640731,2304,1731,612,466,301,253,813,3072,10425
ENSMUSG00000032091,Tmprss4,9[-]45172726-45204092,19,31,17,6,43,4,14,0,8
ENSMUSG00000032092,Mpzl2,9[+]45039799-45054015,402,844,336,906,159,70,484,119,406
ENSMUSG00000032093,Cd3e,9[-]44998740-45009627,1540,2191,957,25,2504,87,142,519,1938
ENSMUSG00000086870,Gm15288,13[-]111561372-111568553,0,0,0,0,0,0,0,0,0
ENSMUSG00000086873,Gm15672,5[-]139147576-139150693,20,25,0,6,16,9,16,2,22
ENSMUSG00000086872,Gm14225,2[-]156445033-156447608,0,0,0,0,0,0,0,0,0
ENSMUSG00000032098,Treh,9[+]44673233-44686305,0,0,2,6,0,0,0,0,0
ENSMUSG00000086874,Gm13175,2[-]4458434-4466670,0,0,0,0,0,0,0,0,0
ENSMUSG00000086877,A230072C01Rik,X[+]20961684-20986737,48,51,32,82,5,4,73,21,223
ENSMUSG00000086876,Gm12828,4[+]117445950-117455040,2,4,0,0,0,0,0,2,2
ENSMUSG00000020101,Vsir,10[+]60346851-60372684,2351,4119,2205,640,3263,2708,5180,512,2972
ENSMUSG00000020100,Slc29a3,10[-]60712072-60752794,1085,2203,511,596,1114,668,1286,310,1285
ENSMUSG00000020102,Slc16a7,10[-]125219270-125389465,241,259,61,1290,65,60,1015,278,1882
ENSMUSG00000020105,Lrig3,10[+]125966168-126015359,303,913,443,264,446,372,903,70,393
ENSMUSG00000020107,Anapc16,10[-]59987409-60003135,1466,2196,1266,1211,917,1129,1658,1066,1492
ENSMUSG00000108909,Gm9373,7[+]58951578-58952176,0,0,0,0,0,0,0,0,0
ENSMUSG00000020109,Dnajb12,10[+]59879556-59899302,2024,4663,2044,1266,2266,2032,1594,444,1139
ENSMUSG00000020108,Ddit4,10[-]59949669-59951834,2523,3486,2080,1269,4319,3889,1863,440,3596
ENSMUSG00000033943,Mga,2[+]119897228-119969581,362,114,19,885,26,8,301,488,2483
ENSMUSG00000108606,Cyp2b27-ps,7[-]26004605-26028906,0,0,0,0,0,0,0,0,0
ENSMUSG00000093642,Vmn2r-ps124,17[+]19937217-19938119,0,0,0,0,0,0,0,0,0
ENSMUSG00000108603,5330411O13Rik,7[+]78818285-78820663,0,0,0,0,0,0,0,0,0
ENSMUSG00000079963,Gm7146,X[+]114198015-114198753,0,0,0,0,0,0,0,0,0
ENSMUSG00000079962,Gm12643,4[+]91037900-91038273,1,1,0,2,0,1,1,1,2
ENSMUSG00000079965,Gm14853,X[-]105844465-105845013,5,13,5,5,3,3,3,6,6
ENSMUSG00000079966,Gm14058,2[-]122214620-122215354,0,0,0,0,0,0,0,0,0
ENSMUSG00000086074,Gm13274,4[-]88738838-88744294,0,0,0,0,0,0,0,0,0
ENSMUSG00000044320,1700001O22Rik,2[-]30794769-30803661,71,133,83,36,61,50,55,33,24
ENSMUSG00000044328,Trp53i13,11[-]77508099-77515980,752,2001,1396,515,1516,2672,1026,450,672
ENSMUSG00000075249,Fsip2,2[+]82943634-83008937,0,0,0,0,0,0,0,0,0
